rollout/exploration_rate,time/time_elapsed,time/episode,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/n_updates
0.05,1,10,-1.8087911014030529,33.7,0.13240435346961021,312
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.16490210685878992,316
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.0813241321593523,320
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.13721866067498922,324
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.10138651262968779,328
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.13344050385057926,332
0.05,1,10,-1.8087911014030529,33.7,,
0.05,2,10,-1.8087911014030529,33.7,,
0.05,2,10,-1.8087911014030529,33.7,,
0.05,2,10,-1.8087911014030529,33.7,0.13173558190464973,336
0.05,2,10,-1.8087911014030529,33.7,,
0.05,2,10,-1.8087911014030529,33.7,,
0.05,2,10,-1.8087911014030529,33.7,,
0.05,2,10,-1.8087911014030529,33.7,0.06437266850844026,340
0.05,2,10,-1.8087911014030529,33.7,,
0.05,2,10,-1.8087911014030529,33.7,,
0.05,2,10,-1.8087911014030529,33.7,,
0.05,2,10,-1.8087911014030529,33.7,0.07937514106743038,344
0.05,2,10,-1.8087911014030529,33.7,,
0.05,2,11,-2.059619626498434,39.63636363636363,,
0.05,2,11,-2.059619626498434,39.63636363636363,,
0.05,2,11,-2.059619626498434,39.63636363636363,0.07049961015582085,348
0.05,2,11,-2.059619626498434,39.63636363636363,,
0.05,2,11,-2.059619626498434,39.63636363636363,,
0.05,2,11,-2.059619626498434,39.63636363636363,,
0.05,2,11,-2.059619626498434,39.63636363636363,0.047886794432997704,352
0.05,2,11,-2.059619626498434,39.63636363636363,,
0.05,2,11,-2.059619626498434,39.63636363636363,,
0.05,2,11,-2.059619626498434,39.63636363636363,,
0.05,2,11,-2.059619626498434,39.63636363636363,0.1818263903260231,356
0.05,2,11,-2.059619626498434,39.63636363636363,,
0.05,2,11,-2.059619626498434,39.63636363636363,,
0.05,2,11,-2.059619626498434,39.63636363636363,,
0.05,2,11,-2.059619626498434,39.63636363636363,0.07387156807817519,360
0.05,2,11,-2.059619626498434,39.63636363636363,,
0.05,2,12,-1.9415913301383976,37.583333333333336,,
0.05,2,12,-1.9415913301383976,37.583333333333336,,
0.05,2,12,-1.9415913301383976,37.583333333333336,0.09007013426162302,364
0.05,2,12,-1.9415913301383976,37.583333333333336,,
0.05,2,12,-1.9415913301383976,37.583333333333336,,
0.05,2,12,-1.9415913301383976,37.583333333333336,,
0.05,2,12,-1.9415913301383976,37.583333333333336,0.06723807076923549,368
0.05,2,12,-1.9415913301383976,37.583333333333336,,
0.05,2,12,-1.9415913301383976,37.583333333333336,,
0.05,2,12,-1.9415913301383976,37.583333333333336,,
0.05,2,12,-1.9415913301383976,37.583333333333336,0.10619501676410437,372
0.05,2,12,-1.9415913301383976,37.583333333333336,,
0.05,2,12,-1.9415913301383976,37.583333333333336,,
0.05,2,12,-1.9415913301383976,37.583333333333336,,
0.05,2,12,-1.9415913301383976,37.583333333333336,0.16502260230481625,376
0.05,2,13,-1.8341681787066788,35.76923076923077,,
